id,client_id,domain,city,region,browser,device_category,date,pageviews,campaign,keyword,medium,source,avg_session_duration,bounce_rate,sessions,goal_completion_location,goal_completions,goal_conversion_rate,goal_value,conversion,source_conv,ad_cost,sale,model_ga_name,model_ga_id
63020,GA1.2.147127020.1581625154,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-13,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,10061,1,(direct),0,0,,
63090,GA1.2.1224038924.1522355948,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,mobile,2020-02-13,4,(not set),(not set),referral,yandex.ru,0.0007754629629630472,0.0,1,/,0,0.0,0,0,yandex.ru,127,0,,
62746,GA1.2.881565836.1581499804,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-12,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,72,0,,
62747,GA1.2.881565836.1581499804,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-12,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,23634,1,google,0,0,,
62749,GA1.2.872631702.1581533061,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-12,6,(not set),(not set),referral,yandex.ru,0.0009027777777776967,0.0,1,/,1,1.0,38762,1,yandex.ru,900,0,,
62870,GA1.2.380347722.1581503714,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-12,28,(not set),(not provided),organic,google,0.003211805555555447,0.0,2,(entrance),1,0.5,14258,1,google,0,1,,
62871,GA1.2.380347722.1581503714,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-12,28,(not set),(not provided),organic,google,0.003211805555555447,0.0,2,/,1,0.5,43460,1,google,0,0,,
62957,GA1.2.1829950494.1581525283,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-12,2,(not set),(not set),organic,yandex,0.0,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
63108,GA1.2.1175356391.1581499927,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-12,8,(not set),(not provided),organic,google,0.0038310185185184142,0.0,2,(entrance),0,0.0,0,0,google,0,0,,
63109,GA1.2.1175356391.1581499927,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-12,8,(not set),(not provided),organic,google,0.0038310185185184142,0.0,2,/buy/calc/?model=GT_AMG,0,0.0,0,0,google,0,0,GT_AMG,1.0
63143,GA1.2.1040989667.1581497567,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-12,16,(not set),(not set),referral,yandex.ru,0.007847222222222117,0.0,1,(entrance),0,0.0,0,0,yandex.ru,181,0,,
62782,GA1.2.662032451.1577606919,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,mobile,2020-02-11,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,yandex_go_search,0.0,0.0,1,/,1,1.0,19818,1,yandex_go_search,2716,0,,
62937,GA1.2.1922010822.1572627329,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-11,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.00015046296296294948,0.0,1,/,1,1.0,27141,1,BMW-keyauto-krd.ru,769,0,,
62938,GA1.2.1922010822.1572627329,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-11,2,(not set),(not set),referral,link.2gis.ru,0.0,0.0,1,(entrance),0,0.0,0,0,link.2gis.ru,112,0,,
62941,GA1.2.1908933215.1581415668,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Android Webview,mobile,2020-02-11,2,e220_X,(not set),cpm,IG,0.0,0.0,1,/special/purchase/e220-x-line/item65704166.php,1,1.0,39229,1,ig,2099,0,e220,7.0
62966,GA1.2.1775676708.1581432558,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-11,2,(not set),(not set),organic,yandex,0.0,0.0,1,/about/contacts/,1,1.0,27244,1,YANDEX,0,0,,
63025,GA1.2.1436612268.1576088706,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-11,9,(not set),(not set),organic,yandex,0.006805555555555509,0.0,1,/,1,1.0,23450,1,YANDEX,0,0,,
63104,GA1.2.119344212.1581405084,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,mobile,2020-02-11,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,0,0.0,0,0,yandex.ru,61,0,,
62864,GA1.2.415358501.1581289053,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-10,6,(not set),(not provided),organic,google,0.0009143518518519578,0.0,1,/offers/service/,1,1.0,44830,1,google,0,0,,
62879,GA1.2.331019362.1581339671,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-10,20,(not set),(not set),(none),(direct),0.0068749999999999645,0.0,1,/,1,1.0,18692,1,(direct),0,0,,
62943,GA1.2.1894214821.1581354999,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-10,20,(not set),(not provided),organic,google,0.007210648148148201,0.0,1,/,0,0.0,0,0,google,0,0,,
62755,GA1.2.819089290.1581234864,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Opera,desktop,2020-02-09,18,(not set),(not set),referral,yandex.ru,0.009791666666666645,0.0,1,/,0,0.0,0,0,yandex.ru,135,0,,
62773,GA1.2.729119878.1580933156,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-09,8,(not set),(not set),referral,yandex.ru,0.0009375000000000355,0.0,1,/,0,0.0,0,0,yandex.ru,87,0,,
62777,GA1.2.696892160.1581196632,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-09,6,(not set),(not provided),organic,google,0.0011458333333334014,0.0,1,/,0,0.0,0,0,google,0,0,,
62801,GA1.2.57738367.1581279535,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-09,10,(not set),(not provided),organic,google,0.002083333333333437,0.0,1,/,1,1.0,10079,1,google,0,0,,
62908,GA1.2.2100407955.1581254187,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-09,4,(not set),(not set),referral,yandex.ru,0.000405092592592693,0.0,1,/,0,0.0,0,0,yandex.ru,91,0,,
62922,GA1.2.2002516631.1581195712,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-09,12,(not set),(not provided),organic,google,0.008275462962962887,0.0,1,/,1,1.0,17815,1,google,0,0,,
62947,GA1.2.1864794751.1581232175,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-09,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,0,0.0,0,0,yandex.ru,129,0,,
62955,GA1.2.1831595395.1581225578,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-09,4,(not set),(not set),referral,BMW-keyauto-krd.ru,0.003396990740740735,0.0,2,/,1,0.5,23034,1,BMW-keyauto-krd.ru,1546,0,,
62956,GA1.2.1831595395.1581225578,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-09,14,(not set),(not provided),organic,google,0.0009201388888888662,0.0,2,/,1,0.5,36678,1,google,0,1,,
62985,GA1.2.164879567.1581231300,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-09,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.000405092592592693,0.0,1,/,1,1.0,15718,1,BMW-keyauto-krd.ru,602,0,,
62986,GA1.2.164879567.1581231300,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-09,2,(not set),(not set),referral,BMW.ru,0.0,0.0,1,/,1,1.0,16106,1,BMW.ru,547,0,,
63026,GA1.2.1436501488.1581226500,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-09,12,(not set),(not provided),organic,google,0.0011689814814814792,0.0,1,/,0,0.0,0,0,google,0,0,,
63042,GA1.2.1408377446.1581272401,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-09,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,31717,1,BMW-keyauto-krd.ru,1238,0,,
63040,GA1.2.1408377446.1581272401,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-09,18,(not set),(not set),referral,carsdo.ru,0.00952546296296286,0.0,1,/,1,1.0,27429,1,carsdo.ru,829,0,,
63041,GA1.2.1408377446.1581272401,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-09,18,(not set),(not set),referral,carsdo.ru,0.00952546296296286,0.0,1,/models/x1/,1,1.0,17926,1,carsdo.ru,788,0,x1,15.0
63043,GA1.2.1408377446.1581272401,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-09,18,(not set),(not provided),organic,google,0.0013657407407408062,0.0,1,/models/x1/,0,0.0,0,0,google,0,0,x1,15.0
63044,GA1.2.1408377446.1581272401,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-09,18,(not set),(not provided),organic,google,0.0013657407407408062,0.0,1,/,1,1.0,41828,1,google,0,0,,
62763,GA1.2.772836804.1581192066,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-08,4,(not set),автосалоны Mersedes,organic,yandex,0.000497685185185226,0.0,1,/models/gls/,1,1.0,19895,1,YANDEX,0,0,gls,2.0
62771,GA1.2.729119878.1580933156,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-08,8,(not set),(not set),referral,yandex.ru,0.0010821759259258543,0.0,2,/models/,1,0.5,30956,1,yandex.ru,724,0,,
62772,GA1.2.729119878.1580933156,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-08,8,(not set),(not set),referral,yandex.ru,0.0010821759259258543,0.0,2,(entrance),1,0.5,11632,1,yandex.ru,1199,0,,
62869,GA1.2.390723177.1581175299,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-08,14,(not set),(not set),(none),(direct),0.01010416666666658,0.0,1,/models/,0,0.0,0,0,(direct),0,0,,
62925,GA1.2.1997757216.1581141095,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-08,10,(not set),(not set),referral,yandex.ru,0.006226851851851789,0.0,1,/models/e400/options/,1,1.0,9507,1,yandex.ru,1024,0,e400,4.0
63003,GA1.2.1541329709.1581009442,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-08,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,125,0,,
63004,GA1.2.1541329709.1581009442,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-08,3,(not set),(not provided),organic,google,0.00037037037037035425,0.0,1,/,0,0.0,0,0,google,0,0,,
63022,GA1.2.1450810280.1580821907,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,mobile,2020-02-08,4,(not set),(not set),(none),(direct),0.0003472222222222765,0.0,1,/models/New318/,0,0.0,0,0,(direct),0,0,318,16.0
63024,GA1.2.1436612268.1576088706,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-08,4,(not set),(not set),organic,yandex,0.0017476851851851991,0.0,1,/models/New318/,1,1.0,27682,1,YANDEX,0,0,318,16.0
62770,GA1.2.729119878.1580933156,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-07,6,(not set),(not set),referral,yandex.ru,0.007604166666666633,0.0,1,/,1,1.0,25369,1,yandex.ru,1124,0,,
62863,GA1.2.418800253.1581063856,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Firefox,desktop,2020-02-07,8,(not set),(not set),referral,carsdo.ru,0.001388888888888884,0.0,1,/models/cls/desc/,0,0.0,0,0,carsdo.ru,197,0,cls,5.0
62934,GA1.2.1973871912.1580477359,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-07,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0008680555555555801,0.0,1,(entrance),1,1.0,10422,1,BMW-keyauto-krd.ru,1314,0,,
62935,GA1.2.1973871912.1580477359,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-07,4,(not set),(not provided),organic,google,0.00019675925925932705,0.0,1,/,1,1.0,21113,1,google,0,0,,
63048,GA1.2.1397640497.1581024101,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-07,2,(not set),(not provided),organic,google,0.0,0.0,1,/,0,0.0,0,0,google,0,0,,
63084,GA1.2.1248594446.1580972701,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-07,6,(not set),(not set),referral,BMW-keyauto-krd.ru,0.001678240740740744,0.0,1,/,1,1.0,11953,1,BMW-keyauto-krd.ru,1232,0,,
63085,GA1.2.1248594446.1580972701,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-07,24,(not set),(not provided),organic,google,0.001429398148148131,0.0,2,/models/NewElantra/,0,0.0,0,0,google,0,0,,
63086,GA1.2.1248594446.1580972701,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-07,24,(not set),(not provided),organic,google,0.001429398148148131,0.0,2,/,1,0.5,27237,1,google,0,0,,
63152,GA1.2.1000154585.1581097166,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,mobile,2020-02-07,8,(not set),(not set),referral,yandex.ru,0.0006365740740741366,0.0,1,/,1,1.0,25624,1,yandex.ru,942,0,,
62719,GA1.2.984492506.1574597172,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-06,4,(not set),(not provided),organic,google,1.7361111111169336e-05,0.0,2,/buy/cars/,0,0.0,0,0,google,0,0,,
62759,GA1.2.791712181.1580977174,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-06,8,(not set),(not provided),organic,google,0.008067129629629521,0.0,1,(entrance),0,0.0,0,0,google,0,0,,
62769,GA1.2.729119878.1580933156,cars.Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-06,18,(not set),(not set),referral,yandex.ru,0.026087962962962896,0.0,1,/models/,1,1.0,18875,1,yandex.ru,994,0,,
62834,GA1.2.506347784.1576343714,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-06,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0024305555555554914,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,70,1,,
62835,GA1.2.506347784.1576343714,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-06,4,(not set),(not set),referral,yandex.ru,0.00016203703703698835,0.0,1,/,1,1.0,30822,1,yandex.ru,1889,0,,
62983,GA1.2.1669847366.1581019075,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-06,10,(not set),(not provided),organic,google,0.02128472222222233,0.0,1,/,1,1.0,20603,1,google,0,0,,
63002,GA1.2.1541329709.1581009442,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-06,6,(not set),(not provided),organic,google,0.0016203703703703276,0.0,1,/,1,1.0,34546,1,google,0,0,,
63008,GA1.2.1537493819.1580908540,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-06,2,(not set),(not set),referral,yandex.ru,2.3148148148077752e-05,0.0,1,/models/c200/options/,1,1.0,10304,1,yandex.ru,1883,1,c200,8.0
63080,GA1.2.1276663460.1581000884,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-06,4,(not set),(not provided),organic,google,0.00038194444444439313,0.0,1,/,0,0.0,0,0,google,0,0,,
63083,GA1.2.1248594446.1580972701,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-06,2,(not set),(not provided),organic,google,0.0,0.0,1,/?keyauto_from=1,0,0.0,0,0,google,0,0,,
62751,GA1.2.839172058.1567618836,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,UC Browser,mobile,2020-02-05,6,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0005381944444444731,0.0,2,/,1,0.5,38108,1,BMW-keyauto-krd.ru,776,0,,
62752,GA1.2.839172058.1567618836,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,UC Browser,mobile,2020-02-05,6,(not set),(not set),(none),(direct),0.0,0.0,1,/,0,0.0,0,0,(direct),0,1,,
62768,GA1.2.729119878.1580933156,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-05,16,(not set),(not set),referral,yandex.ru,0.009143518518518468,0.0,1,/models/,1,1.0,10968,1,yandex.ru,1593,1,,
62833,GA1.2.506347784.1576343714,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-05,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,39274,1,BMW-keyauto-krd.ru,1980,0,,
62832,GA1.2.506347784.1576343714,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-05,8,(not set),(not set),referral,yandex.ru,0.0009606481481481133,0.0,2,/,0,0.0,0,0,yandex.ru,54,0,,
62841,GA1.2.489742329.1571228611,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-05,10,(not set),(not provided),organic,google,0.00188657407407411,0.0,1,/,1,1.0,9137,1,google,0,0,,
62852,GA1.2.440801165.1580890624,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-05,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,184,0,,
62853,GA1.2.440801165.1580890624,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-05,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,21807,1,google,0,0,,
62865,GA1.2.412283343.1580921894,cars.Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Firefox,desktop,2020-02-05,4,(not set),(not set),(none),(direct),0.00011574074074083283,0.0,1,(entrance),0,0.0,0,0,(direct),0,0,,
62881,GA1.2.325830065.1580909936,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-05,2,(not set),(not provided),organic,google,0.0,0.0,1,/,0,0.0,0,0,google,0,0,,
62909,GA1.2.2057552792.1580922082,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Firefox,desktop,2020-02-05,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,(entrance),1,1.0,27935,1,BMW-keyauto-krd.ru,1788,0,,
62924,GA1.2.1999606649.1580931907,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-05,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,31348,1,BMW-keyauto-krd.ru,936,0,,
62923,GA1.2.1999606649.1580931907,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-05,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,0,0.0,0,0,yandex.ru,105,0,,
62948,GA1.2.1847795439.1580907698,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Opera,desktop,2020-02-05,20,(not set),(not set),referral,yandex.ru,0.007500000000000062,0.0,1,/,1,1.0,18438,1,yandex.ru,1294,0,,
63006,GA1.2.1537498073.1580917797,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-05,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,1,1.0,40958,1,yandex.ru,1563,0,,
63007,GA1.2.1537493819.1580908540,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-05,4,(not set),(not set),referral,yandex.ru,0.0005324074074073426,0.0,1,/,1,1.0,16142,1,yandex.ru,1769,1,,
63069,GA1.2.1353422018.1580904467,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Firefox,desktop,2020-02-05,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/models/cla/options/,1,1.0,25926,1,yandex.ru,1290,0,cla,10.0
62743,GA1.2.898630230.1580820415,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-04,6,(not set),(not set),referral,yandex.ru,0.002569444444444402,0.0,1,/,1,1.0,9562,1,yandex.ru,699,0,,
62776,GA1.2.698295848.1580821912,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-04,2,(not set),(not provided),organic,google,1.1574074074038876e-05,0.0,1,/,0,0.0,0,0,google,0,0,,
62797,GA1.2.599483486.1580806196,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-04,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,39217,1,BMW-keyauto-krd.ru,1790,0,,
62798,GA1.2.599483486.1580806196,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-04,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,13142,1,google,0,0,,
62880,GA1.2.330786144.1580806361,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-04,6,(not set),(not provided),organic,google,0.0006712962962962532,0.0,1,(entrance),0,0.0,0,0,google,0,0,,
63021,GA1.2.1450810280.1580821907,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,mobile,2020-02-04,14,(not set),(not set),(none),(direct),0.008460648148148175,0.0,1,/,1,1.0,30987,1,(direct),0,0,,
63065,GA1.2.1359253151.1580785315,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,tablet,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/e220-x-line/options/,0,0.0,0,0,(direct),0,0,e220,7.0
62859,GA1.2.438103833.1579100052,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-03,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,189,0,,
62858,GA1.2.438103833.1579100052,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-03,7,(not set),(not set),referral,yandex.ru,0.000694444444444553,0.0,1,/,1,1.0,20103,1,yandex.ru,1701,0,,
62867,GA1.2.397348546.1580749263,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Opera Mini,mobile,2020-02-03,4,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0003587962962963154,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,143,0,,
62868,GA1.2.397348546.1580749263,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Opera Mini,mobile,2020-02-03,2,(not set),клЮЧ АВТОхендай,organic,yandex,1.1574074074038876e-05,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
62889,GA1.2.279891094.1580755563,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-03,6,(not set),(not set),referral,yandex.ru,0.000787037037037086,0.0,1,/,1,1.0,39007,1,yandex.ru,1848,0,,
62906,GA1.2.2113106482.1580708056,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-03,12,(not set),(not provided),organic,google,0.0014351851851852615,0.0,2,(entrance),1,0.5,36221,1,google,0,0,,
62907,GA1.2.2113106482.1580708056,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-03,12,(not set),(not provided),organic,google,0.0014351851851852615,0.0,2,/,1,0.5,41437,1,google,0,0,,
62928,GA1.2.1973917403.1580733260,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,tablet,2020-02-03,6,(not set),(not provided),organic,google,0.003067129629629628,0.0,1,/,0,0.0,0,0,google,0,0,,
62944,GA1.2.1879745359.1580711585,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-03,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,(entrance),1,1.0,23679,1,BMW-keyauto-krd.ru,1904,0,,
62945,GA1.2.1879745359.1580711585,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-03,8,(not set),(not provided),organic,google,0.0016203703703703276,0.0,1,/,1,1.0,25220,1,google,0,0,,
62967,GA1.2.1769615365.1580754507,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-03,8,(not set),(not set),referral,BMW-keyauto-krd.ru,0.003564814814814854,0.0,2,/,1,0.5,33027,1,BMW-keyauto-krd.ru,832,0,,
62968,GA1.2.1769615365.1580754507,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-03,4,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.0,0.0,1,/offers/buy/,0,0.0,0,0,cars.BMW-keyauto-krd.ru,146,0,,
62969,GA1.2.1769615365.1580754507,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-03,4,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/offers/buy/,1,1.0,39260,1,yandex.ru,1085,0,,
62970,GA1.2.1769615365.1580754507,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-03,4,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,18262,1,cars.BMW-keyauto-krd.ru,1672,0,,
62971,GA1.2.1769615365.1580754507,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,desktop,2020-02-03,4,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,1,1.0,37009,1,yandex.ru,1190,0,,
63059,GA1.2.137211122.1580586845,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-03,4,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.0,0.0,1,(entrance),1,1.0,32708,1,cars.BMW-keyauto-krd.ru,1224,0,,
63060,GA1.2.137211122.1580586845,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-03,4,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.0,0.0,1,/new/,0,0.0,0,0,cars.BMW-keyauto-krd.ru,170,0,,
63061,GA1.2.137211122.1580586845,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-03,4,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,(entrance),1,1.0,18048,1,BMW-keyauto-krd.ru,1227,0,,
